time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,0.201873287703,1.12135142632,18.3707020368,0.128085552163,6.2432785231,0.0,0.443883144413,1.48615315119,4.9347111474,0.0866852913074,6.8698131231e-05,0.0,443.4757478296644,446.5114625874748,445.35725307079855,445.89736127332054
2.960000000000002,0.210841815451,1.15136283586,18.4696982322,0.129821813928,6.24331003373,0.0,0.452969630412,1.5149878024,4.96490839238,0.0889462374147,-0.00769489281723,0.0,459.2682584577423,457.416970897,460.51665155003786,461.0588450551731
2.980000000000002,0.219990177186,1.18194888672,18.5692529876,0.131621817146,6.24316608094,0.0,0.461866543116,1.54361728311,4.99056714071,0.095439075071,-0.00323505710284,0.0,454.6346451943363,455.70566011204187,455.59169398605275,457.15301302140756
3.000000000000002,0.229311246827,1.21309324853,18.6691833227,0.133569625936,6.24313578314,0.0,0.47024042091,1.57081889854,5.0024663717,0.104273925201,-0.0115300366486,0.0,444.67401988563256,442.6305577170228,441.7660845228807,443.9542925214191
3.0200000000000022,0.238788240742,1.2447470249,18.7690642321,0.135655683772,6.24291543469,0.0,0.477458970653,1.59455873827,4.98562457545,0.10535033752,-0.00700184039453,0.0,414.6001201065828,415.7922724134885,415.37806012617625,415.6715066738942
3.0400000000000023,0.248423217358,1.27692361914,18.8689331155,0.137775297716,6.24283839766,0.0,0.486038690884,1.62310068572,5.00126375588,0.110371730533,0.00422311207003,0.0,446.3076204884643,449.04820303682345,445.5988853004513,446.8384759068226
3.0600000000000023,0.258245758133,1.30972924934,18.9695024324,0.139993971459,6.24292629861,0.0,0.496215386625,1.6574623339,5.05566794016,0.115112855239,0.0016006277292,0.0,482.644435864441,482.0501317672587,481.6416646957893,482.72603581083035
3.0800000000000023,0.268242819053,1.34312788426,19.0704518244,0.142303613055,6.2429788147,0.0,0.503490705376,1.68240115821,5.03927126196,0.118955898726,0.00800430421066,0.0,415.85052886315924,417.5302102638761,416.1879518707602,417.20877986268283
3.1000000000000023,0.27841294732,1.377126898,19.1717537715,0.144691285257,6.24316759225,0.0,0.513522121301,1.71750021567,5.09092344248,0.123092135445,0.000429152179987,0.0,482.431520135641,480.71218973035894,478.8355487224845,479.7903070772955
3.1200000000000023,0.288766596566,1.41177386542,19.2736774067,0.147156921128,6.24320172428,0.0,0.521842803332,1.74719652643,5.10144008257,0.125846463948,-0.00671913231145,0.0,444.5554616706997,442.7944959488325,443.20039384019987,443.8928713747447
